<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
22843_090101_130416,D,20100312,000000,0.6330000,0.6430000,0.5970000,0.5990000,10.329.500
22843_090101_130416,D,20100315,000000,0.6030000,0.6350000,0.6000000,0.6040000,12.185.800
22843_090101_130416,D,20100316,000000,0.6050000,0.6150000,0.5970000,0.6020000,5.384.200
22843_090101_130416,D,20100317,000000,0.6030000,0.6140000,0.5900000,0.6090000,4.824.800
22843_090101_130416,D,20100318,000000,0.6050000,0.6110000,0.5950000,0.5980000,2.612.900
22843_090101_130416,D,20100319,000000,0.5600000,0.5800000,0.5470000,0.5530000,60.032.300
22843_090101_130416,D,20100322,000000,0.5510000,0.5650000,0.5320000,0.5390000,38.147.900
22843_090101_130416,D,20100323,000000,0.5430000,0.5450000,0.5140000,0.5200000,32.520.100
22843_090101_130416,D,20100324,000000,0.5230000,0.5490000,0.4950000,0.5250000,88.823.700
22843_090101_130416,D,20100325,000000,0.5230000,0.5380000,0.5180000,0.5270000,27.735.300
22843_090101_130416,D,20100326,000000,0.5350000,0.5370000,0.5160000,0.5300000,32.163.300
22843_090101_130416,D,20100329,000000,0.5290000,0.5400000,0.5100000,0.5190000,115.546.600
22843_090101_130416,D,20100330,000000,0.5190000,0.5190000,0.5070000,0.5130000,37.599.100
22843_090101_130416,D,20100331,000000,0.5150000,0.5150000,0.5050000,0.5070000,23.064.200
22843_090101_130416,D,20100401,000000,0.5090000,0.5150000,0.5050000,0.5060000,27.986.900
22843_090101_130416,D,20100402,000000,0.5060000,0.5100000,0.5000000,0.5070000,32.033.600
22843_090101_130416,D,20100405,000000,0.5070000,0.5120000,0.5030000,0.5090000,14.161.600
22843_090101_130416,D,20100406,000000,0.5100000,0.5310000,0.5070000,0.5200000,62.842.100
22843_090101_130416,D,20100407,000000,0.5200000,0.5200000,0.4980000,0.5030000,32.375.100
22843_090101_130416,D,20100408,000000,0.5050000,0.5050000,0.4890000,0.4990000,22.129.400
22843_090101_130416,D,20100409,000000,0.5010000,0.5090000,0.4980000,0.5040000,11.975.500
22843_090101_130416,D,20100412,000000,0.5050000,0.5080000,0.4990000,0.5030000,25.384.100
22843_090101_130416,D,20100413,000000,0.5030000,0.5060000,0.4970000,0.5050000,15.046.600
22843_090101_130416,D,20100414,000000,0.5060000,0.5100000,0.5000000,0.5070000,15.740.600
22843_090101_130416,D,20100415,000000,0.5070000,0.5140000,0.5020000,0.5090000,18.916.500
22843_090101_130416,D,20100416,000000,0.5080000,0.5380000,0.5020000,0.5240000,107.955.900
22843_090101_130416,D,20100419,000000,0.5200000,0.5220000,0.5030000,0.5220000,23.980.900
22843_090101_130416,D,20100420,000000,0.5230000,0.5290000,0.5100000,0.5130000,52.787.000
22843_090101_130416,D,20100421,000000,0.5180000,0.5190000,0.4990000,0.5100000,79.674.100
22843_090101_130416,D,20100422,000000,0.5090000,0.5100000,0.5000000,0.5020000,27.852.200
22843_090101_130416,D,20100423,000000,0.5010000,0.5160000,0.4990000,0.5110000,25.906.400
22843_090101_130416,D,20100426,000000,0.5160000,0.5320000,0.5140000,0.5270000,52.043.100
22843_090101_130416,D,20100427,000000,0.5270000,0.5490000,0.5190000,0.5460000,82.061.500
22843_090101_130416,D,20100428,000000,0.5350000,0.5350000,0.5110000,0.5210000,58.961.100
22843_090101_130416,D,20100429,000000,0.5230000,0.5250000,0.5080000,0.5120000,54.511.500
22843_090101_130416,D,20100430,000000,0.5130000,0.5130000,0.4990000,0.5000000,38.996.100
22843_090101_130416,D,20100504,000000,0.5050000,0.5050000,0.4750000,0.4800000,31.674.700
22843_090101_130416,D,20100505,000000,0.4800000,0.4810000,0.4540000,0.4660000,22.457.700
22843_090101_130416,D,20100506,000000,0.4650000,0.4700000,0.4550000,0.4700000,9.131.200
22843_090101_130416,D,20100507,000000,0.4520000,0.4600000,0.4120000,0.4250000,16.835.000
22843_090101_130416,D,20100511,000000,0.4520000,0.4600000,0.4300000,0.4410000,18.677.200
22843_090101_130416,D,20100512,000000,0.4400000,0.4660000,0.4150000,0.4580000,26.698.300
22843_090101_130416,D,20100513,000000,0.4660000,0.4660000,0.4380000,0.4430000,25.530.100
22843_090101_130416,D,20100514,000000,0.4430000,0.4490000,0.4250000,0.4350000,19.730.100
22843_090101_130416,D,20100517,000000,0.4250000,0.4370000,0.4180000,0.4310000,35.480.900
22843_090101_130416,D,20100518,000000,0.4330000,0.4440000,0.4170000,0.4410000,12.304.400
22843_090101_130416,D,20100519,000000,0.4310000,0.4380000,0.4150000,0.4240000,21.438.300
22843_090101_130416,D,20100520,000000,0.4210000,0.4300000,0.3920000,0.3950000,27.558.200
22843_090101_130416,D,20100521,000000,0.3960000,0.4070000,0.3780000,0.4010000,24.386.600
22843_090101_130416,D,20100524,000000,0.4050000,0.4150000,0.4000000,0.4080000,7.721.000
22843_090101_130416,D,20100525,000000,0.3950000,0.3980000,0.3800000,0.3850000,8.775.500
22843_090101_130416,D,20100526,000000,0.3950000,0.3990000,0.3850000,0.3990000,17.010.400
22843_090101_130416,D,20100527,000000,0.3990000,0.4140000,0.3980000,0.4070000,14.651.300
22843_090101_130416,D,20100528,000000,0.4140000,0.4140000,0.4010000,0.4080000,4.359.200
22843_090101_130416,D,20100531,000000,0.4050000,0.4150000,0.4050000,0.4140000,4.233.600
22843_090101_130416,D,20100601,000000,0.4090000,0.4760000,0.3970000,0.4530000,51.934.000
22843_090101_130416,D,20100602,000000,0.4490000,0.4490000,0.4300000,0.4410000,14.793.500
22843_090101_130416,D,20100603,000000,0.4450000,0.5150000,0.4450000,0.4910000,113.908.600
22843_090101_130416,D,20100604,000000,0.4930000,0.5380000,0.4640000,0.4990000,138.859.000
22843_090101_130416,D,20100607,000000,0.4710000,0.4990000,0.4700000,0.4970000,24.220.700
22843_090101_130416,D,20100608,000000,0.4970000,0.5120000,0.4830000,0.4850000,25.159.200
22843_090101_130416,D,20100609,000000,0.4870000,0.4970000,0.4750000,0.4870000,14.856.800
22843_090101_130416,D,20100610,000000,0.4890000,0.4920000,0.4660000,0.4900000,17.066.400
22843_090101_130416,D,20100611,000000,0.4900000,0.4900000,0.4750000,0.4870000,4.226.900
22843_090101_130416,D,20100615,000000,0.4870000,0.4890000,0.4750000,0.4870000,5.719.700
22843_090101_130416,D,20100616,000000,0.4850000,0.4920000,0.4750000,0.4880000,8.551.500
22843_090101_130416,D,20100617,000000,0.4870000,0.4890000,0.4750000,0.4850000,7.622.300
22843_090101_130416,D,20100618,000000,0.4850000,0.4900000,0.4770000,0.4780000,6.926.700
22843_090101_130416,D,20100621,000000,0.4860000,0.4900000,0.4790000,0.4850000,7.353.600
22843_090101_130416,D,20100622,000000,0.4810000,0.4880000,0.4760000,0.4850000,10.870.400
22843_090101_130416,D,20100623,000000,0.4830000,0.4850000,0.4770000,0.4850000,4.996.300
22843_090101_130416,D,20100624,000000,0.4850000,0.4860000,0.4700000,0.4750000,6.293.500
22843_090101_130416,D,20100625,000000,0.4750000,0.4790000,0.4510000,0.4570000,9.263.700
22843_090101_130416,D,20100628,000000,0.4570000,0.4680000,0.4560000,0.4680000,5.448.900
22843_090101_130416,D,20100629,000000,0.4640000,0.4810000,0.4410000,0.4490000,13.243.600
22843_090101_130416,D,20100630,000000,0.4520000,0.4560000,0.4280000,0.4370000,12.654.200
22843_090101_130416,D,20100701,000000,0.4340000,0.4400000,0.4130000,0.4200000,12.295.100
22843_090101_130416,D,20100702,000000,0.4240000,0.4300000,0.4150000,0.4300000,6.159.100
22843_090101_130416,D,20100705,000000,0.4310000,0.4330000,0.4180000,0.4240000,7.161.200
22843_090101_130416,D,20100706,000000,0.4250000,0.4360000,0.4220000,0.4350000,9.894.800
22843_090101_130416,D,20100707,000000,0.4350000,0.4350000,0.4150000,0.4230000,7.060.800
22843_090101_130416,D,20100708,000000,0.4290000,0.4330000,0.4200000,0.4250000,5.199.100
22843_090101_130416,D,20100709,000000,0.4270000,0.4290000,0.4190000,0.4200000,3.421.700
22843_090101_130416,D,20100712,000000,0.4230000,0.4470000,0.4210000,0.4390000,11.065.400
22843_090101_130416,D,20100713,000000,0.4350000,0.4410000,0.4310000,0.4370000,5.246.000
22843_090101_130416,D,20100714,000000,0.4390000,0.4470000,0.4320000,0.4350000,5.075.500
22843_090101_130416,D,20100715,000000,0.4350000,0.4420000,0.4250000,0.4330000,5.732.200
22843_090101_130416,D,20100716,000000,0.4320000,0.4350000,0.4210000,0.4250000,3.461.200
22843_090101_130416,D,20100719,000000,0.4230000,0.4310000,0.4200000,0.4260000,2.779.200
22843_090101_130416,D,20100720,000000,0.4320000,0.4330000,0.4210000,0.4250000,1.942.500
22843_090101_130416,D,20100721,000000,0.4250000,0.4420000,0.4230000,0.4290000,10.752.500
22843_090101_130416,D,20100722,000000,0.4330000,0.4580000,0.4290000,0.4500000,28.773.600
22843_090101_130416,D,20100723,000000,0.4510000,0.4600000,0.4420000,0.4470000,7.300.500
22843_090101_130416,D,20100726,000000,0.4500000,0.4500000,0.4410000,0.4460000,4.442.600
22843_090101_130416,D,20100727,000000,0.4480000,0.4480000,0.4360000,0.4460000,8.170.000
22843_090101_130416,D,20100728,000000,0.4440000,0.4530000,0.4400000,0.4430000,11.249.500
22843_090101_130416,D,20100729,000000,0.4430000,0.4490000,0.4330000,0.4470000,6.110.000
22843_090101_130416,D,20100730,000000,0.4430000,0.4470000,0.4330000,0.4380000,4.276.500
22843_090101_130416,D,20100802,000000,0.4390000,0.4520000,0.4390000,0.4460000,12.140.000
22843_090101_130416,D,20100803,000000,0.4460000,0.4700000,0.4450000,0.4610000,16.962.100
22843_090101_130416,D,20100804,000000,0.4570000,0.4600000,0.4450000,0.4540000,12.223.400
22843_090101_130416,D,20100805,000000,0.4540000,0.4590000,0.4490000,0.4520000,5.117.500
22843_090101_130416,D,20100806,000000,0.4540000,0.4570000,0.4450000,0.4500000,3.646.900
22843_090101_130416,D,20100809,000000,0.4550000,0.4630000,0.4470000,0.4600000,11.870.600
22843_090101_130416,D,20100810,000000,0.4560000,0.4590000,0.4450000,0.4510000,12.620.900
22843_090101_130416,D,20100811,000000,0.4460000,0.4460000,0.4380000,0.4420000,3.101.100
22843_090101_130416,D,20100812,000000,0.4380000,0.4420000,0.4290000,0.4340000,7.799.600
22843_090101_130416,D,20100813,000000,0.4370000,0.4490000,0.4350000,0.4390000,4.879.400
22843_090101_130416,D,20100816,000000,0.4390000,0.4430000,0.4300000,0.4350000,5.540.600
22843_090101_130416,D,20100817,000000,0.4390000,0.4390000,0.4300000,0.4360000,6.390.800
22843_090101_130416,D,20100818,000000,0.4350000,0.4400000,0.4290000,0.4400000,6.208.900
22843_090101_130416,D,20100819,000000,0.4380000,0.4430000,0.4280000,0.4300000,11.647.700
22843_090101_130416,D,20100820,000000,0.4310000,0.4350000,0.4260000,0.4310000,3.539.500
22843_090101_130416,D,20100823,000000,0.4330000,0.4330000,0.4200000,0.4260000,5.284.900
22843_090101_130416,D,20100824,000000,0.4230000,0.4250000,0.4150000,0.4190000,5.883.100
22843_090101_130416,D,20100825,000000,0.4190000,0.4240000,0.4150000,0.4200000,8.123.000
22843_090101_130416,D,20100826,000000,0.4210000,0.4240000,0.4100000,0.4190000,6.904.500
22843_090101_130416,D,20100827,000000,0.4170000,0.4210000,0.4140000,0.4180000,5.376.000
22843_090101_130416,D,20100830,000000,0.4220000,0.4240000,0.4180000,0.4200000,3.469.900
22843_090101_130416,D,20100831,000000,0.4170000,0.4300000,0.4150000,0.4250000,4.870.700
22843_090101_130416,D,20100901,000000,0.4250000,0.4290000,0.4170000,0.4240000,10.396.400
22843_090101_130416,D,20100902,000000,0.4210000,0.4600000,0.4200000,0.4550000,84.675.100
22843_090101_130416,D,20100903,000000,0.4570000,0.4770000,0.4470000,0.4630000,30.436.400
22843_090101_130416,D,20100906,000000,0.4620000,0.4990000,0.4580000,0.4980000,77.991.500
22843_090101_130416,D,20100907,000000,0.4930000,0.4970000,0.4700000,0.4710000,21.996.100
22843_090101_130416,D,20100908,000000,0.4690000,0.4930000,0.4650000,0.4930000,34.732.000
22843_090101_130416,D,20100909,000000,0.4940000,0.4960000,0.4790000,0.4840000,13.908.400
22843_090101_130416,D,20100910,000000,0.4830000,0.4840000,0.4750000,0.4800000,5.065.100
22843_090101_130416,D,20100913,000000,0.4800000,0.4920000,0.4780000,0.4880000,17.268.800
22843_090101_130416,D,20100914,000000,0.4840000,0.4880000,0.4730000,0.4800000,8.727.400
22843_090101_130416,D,20100915,000000,0.4770000,0.4800000,0.4590000,0.4700000,9.628.900
22843_090101_130416,D,20100916,000000,0.4630000,0.4700000,0.4580000,0.4600000,7.435.000
22843_090101_130416,D,20100917,000000,0.4640000,0.4700000,0.4600000,0.4650000,9.628.400
22843_090101_130416,D,20100920,000000,0.4660000,0.4660000,0.4560000,0.4600000,4.486.000
22843_090101_130416,D,20100921,000000,0.4600000,0.4670000,0.4530000,0.4600000,12.177.800
22843_090101_130416,D,20100922,000000,0.4570000,0.4640000,0.4500000,0.4550000,10.982.600
22843_090101_130416,D,20100923,000000,0.4550000,0.4570000,0.4400000,0.4480000,12.831.200
22843_090101_130416,D,20100924,000000,0.4470000,0.4470000,0.4390000,0.4460000,4.350.400
22843_090101_130416,D,20100927,000000,0.4480000,0.4540000,0.4410000,0.4530000,4.891.800
22843_090101_130416,D,20100928,000000,0.4490000,0.4510000,0.4420000,0.4470000,4.097.700
22843_090101_130416,D,20100929,000000,0.4470000,0.4540000,0.4410000,0.4430000,2.423.300
22843_090101_130416,D,20100930,000000,0.4450000,0.4540000,0.4450000,0.4510000,3.261.200
22843_090101_130416,D,20101001,000000,0.4500000,0.4540000,0.4450000,0.4520000,3.161.000
22843_090101_130416,D,20101004,000000,0.4540000,0.4580000,0.4480000,0.4520000,4.108.800
22843_090101_130416,D,20101005,000000,0.4530000,0.4600000,0.4480000,0.4580000,5.522.700
22843_090101_130416,D,20101006,000000,0.4580000,0.4700000,0.4540000,0.4580000,13.938.100
22843_090101_130416,D,20101007,000000,0.4590000,0.4650000,0.4530000,0.4570000,3.215.300
22843_090101_130416,D,20101008,000000,0.4540000,0.4580000,0.4450000,0.4500000,4.125.500
22843_090101_130416,D,20101011,000000,0.4500000,0.4550000,0.4470000,0.4520000,4.956.900
22843_090101_130416,D,20101012,000000,0.4520000,0.4560000,0.4450000,0.4490000,8.234.700
22843_090101_130416,D,20101013,000000,0.4520000,0.4530000,0.4460000,0.4500000,5.402.200
22843_090101_130416,D,20101014,000000,0.4500000,0.4540000,0.4420000,0.4450000,5.570.400
22843_090101_130416,D,20101015,000000,0.4460000,0.4490000,0.4420000,0.4460000,2.909.500
22843_090101_130416,D,20101018,000000,0.4440000,0.4520000,0.4420000,0.4460000,6.478.600
22843_090101_130416,D,20101019,000000,0.4460000,0.4500000,0.4430000,0.4440000,6.658.000
22843_090101_130416,D,20101020,000000,0.4430000,0.4520000,0.4330000,0.4370000,42.851.400
22843_090101_130416,D,20101021,000000,0.4400000,0.4400000,0.4270000,0.4320000,9.998.100
22843_090101_130416,D,20101022,000000,0.4340000,0.4350000,0.4210000,0.4300000,7.808.800
22843_090101_130416,D,20101025,000000,0.4300000,0.4340000,0.4260000,0.4310000,4.522.500
22843_090101_130416,D,20101026,000000,0.4340000,0.4390000,0.4290000,0.4320000,2.002.200
22843_090101_130416,D,20101027,000000,0.4330000,0.4330000,0.4240000,0.4280000,7.843.100
22843_090101_130416,D,20101028,000000,0.4300000,0.4360000,0.4250000,0.4300000,5.809.300
22843_090101_130416,D,20101029,000000,0.4290000,0.4340000,0.4260000,0.4340000,1.992.400
22843_090101_130416,D,20101101,000000,0.4350000,0.4360000,0.4280000,0.4300000,5.755.300
22843_090101_130416,D,20101102,000000,0.4290000,0.4340000,0.4270000,0.4310000,3.676.800
22843_090101_130416,D,20101103,000000,0.4330000,0.4480000,0.4270000,0.4480000,28.775.300
22843_090101_130416,D,20101108,000000,0.4460000,0.4600000,0.4390000,0.4400000,8.263.400
22843_090101_130416,D,20101109,000000,0.4410000,0.4440000,0.4300000,0.4320000,10.276.200
22843_090101_130416,D,20101110,000000,0.4320000,0.4400000,0.4280000,0.4350000,24.415.300
22843_090101_130416,D,20101111,000000,0.4350000,0.4390000,0.4280000,0.4290000,9.068.900
22843_090101_130416,D,20101112,000000,0.4280000,0.4360000,0.4260000,0.4330000,10.961.100
22843_090101_130416,D,20101113,000000,0.4310000,0.4350000,0.4290000,0.4320000,2.716.900
22843_090101_130416,D,20101115,000000,0.4330000,0.4360000,0.4290000,0.4350000,2.467.700
22843_090101_130416,D,20101116,000000,0.4330000,0.4350000,0.4290000,0.4310000,3.934.200
22843_090101_130416,D,20101117,000000,0.4320000,0.4330000,0.4280000,0.4320000,3.526.200
22843_090101_130416,D,20101118,000000,0.4330000,0.4410000,0.4300000,0.4390000,13.804.800
22843_090101_130416,D,20101119,000000,0.4390000,0.4390000,0.4310000,0.4370000,3.963.400
22843_090101_130416,D,20101122,000000,0.4380000,0.4390000,0.4280000,0.4310000,11.543.500
22843_090101_130416,D,20101123,000000,0.4300000,0.4580000,0.4280000,0.4390000,33.084.300
22843_090101_130416,D,20101124,000000,0.4390000,0.4430000,0.4340000,0.4390000,6.262.800
22843_090101_130416,D,20101125,000000,0.4420000,0.4430000,0.4360000,0.4390000,4.883.200
22843_090101_130416,D,20101126,000000,0.4380000,0.4750000,0.4320000,0.4600000,51.832.100
22843_090101_130416,D,20101129,000000,0.4600000,0.4690000,0.4460000,0.4550000,9.668.800
22843_090101_130416,D,20101130,000000,0.4520000,0.4580000,0.4450000,0.4530000,15.405.900
22843_090101_130416,D,20101201,000000,0.4540000,0.4670000,0.4520000,0.4620000,9.725.300
22843_090101_130416,D,20101202,000000,0.4640000,0.4650000,0.4480000,0.4560000,13.734.300
22843_090101_130416,D,20101203,000000,0.4540000,0.4630000,0.4490000,0.4550000,12.144.800
22843_090101_130416,D,20101206,000000,0.4580000,0.4580000,0.4460000,0.4530000,5.908.300
22843_090101_130416,D,20101207,000000,0.4480000,0.4650000,0.4440000,0.4620000,15.689.300
22843_090101_130416,D,20101208,000000,0.4600000,0.4680000,0.4540000,0.4570000,5.922.100
22843_090101_130416,D,20101209,000000,0.4580000,0.4600000,0.4500000,0.4540000,7.099.900
22843_090101_130416,D,20101210,000000,0.4530000,0.4560000,0.4500000,0.4550000,6.833.600
22843_090101_130416,D,20101213,000000,0.4550000,0.4580000,0.4490000,0.4570000,12.123.100
22843_090101_130416,D,20101214,000000,0.4570000,0.4580000,0.4490000,0.4540000,9.203.900
22843_090101_130416,D,20101215,000000,0.4540000,0.4540000,0.4400000,0.4510000,8.757.200
22843_090101_130416,D,20101216,000000,0.4480000,0.4580000,0.4460000,0.4520000,15.643.700
22843_090101_130416,D,20101217,000000,0.4530000,0.4540000,0.4470000,0.4490000,8.434.300
22843_090101_130416,D,20101220,000000,0.4500000,0.4550000,0.4460000,0.4500000,8.841.800
22843_090101_130416,D,20101221,000000,0.4530000,0.4530000,0.4400000,0.4440000,15.884.900
22843_090101_130416,D,20101222,000000,0.4460000,0.4460000,0.4410000,0.4450000,8.634.200
22843_090101_130416,D,20101223,000000,0.4450000,0.4500000,0.4400000,0.4440000,9.412.500
22843_090101_130416,D,20101224,000000,0.4450000,0.4450000,0.4380000,0.4430000,10.117.800
22843_090101_130416,D,20101227,000000,0.4440000,0.4460000,0.4370000,0.4430000,13.811.500
22843_090101_130416,D,20101228,000000,0.4440000,0.4450000,0.4350000,0.4380000,14.790.400
22843_090101_130416,D,20101229,000000,0.4400000,0.4410000,0.4330000,0.4400000,9.050.700
22843_090101_130416,D,20101230,000000,0.4410000,0.4430000,0.4340000,0.4400000,10.121.900
22843_090101_130416,D,20110111,000000,0.4430000,0.4480000,0.4380000,0.4410000,9.808.800
22843_090101_130416,D,20110112,000000,0.4410000,0.4500000,0.4390000,0.4490000,12.497.100
22843_090101_130416,D,20110113,000000,0.4490000,0.4490000,0.4400000,0.4430000,7.371.200
22843_090101_130416,D,20110114,000000,0.4440000,0.4440000,0.4390000,0.4420000,2.869.300
22843_090101_130416,D,20110117,000000,0.4430000,0.4440000,0.4380000,0.4410000,10.267.300
22843_090101_130416,D,20110118,000000,0.4410000,0.4420000,0.4340000,0.4350000,6.742.200
22843_090101_130416,D,20110119,000000,0.4370000,0.4390000,0.4320000,0.4390000,4.924.300
22843_090101_130416,D,20110120,000000,0.4370000,0.4390000,0.4300000,0.4340000,8.304.500
22843_090101_130416,D,20110121,000000,0.4340000,0.4390000,0.4300000,0.4370000,5.981.400
22843_090101_130416,D,20110124,000000,0.4380000,0.4380000,0.4290000,0.4320000,14.085.200
22843_090101_130416,D,20110125,000000,0.4320000,0.4340000,0.4290000,0.4320000,6.284.800
22843_090101_130416,D,20110126,000000,0.4320000,0.4330000,0.4200000,0.4300000,10.587.700
22843_090101_130416,D,20110127,000000,0.4330000,0.4350000,0.4290000,0.4330000,6.273.700
22843_090101_130416,D,20110128,000000,0.4300000,0.4320000,0.4220000,0.4250000,13.016.400
22843_090101_130416,D,20110131,000000,0.4250000,0.4250000,0.4190000,0.4250000,3.911.600
22843_090101_130416,D,20110201,000000,0.4290000,0.4460000,0.4250000,0.4350000,46.270.400
22843_090101_130416,D,20110202,000000,0.4370000,0.4390000,0.4260000,0.4320000,10.707.500
22843_090101_130416,D,20110203,000000,0.4310000,0.4330000,0.4280000,0.4310000,8.103.000
22843_090101_130416,D,20110204,000000,0.4320000,0.4320000,0.4280000,0.4300000,8.311.300
22843_090101_130416,D,20110207,000000,0.4310000,0.4310000,0.4240000,0.4300000,12.434.600
22843_090101_130416,D,20110208,000000,0.4300000,0.4660000,0.4290000,0.4510000,186.139.400
22843_090101_130416,D,20110209,000000,0.4560000,0.4570000,0.4380000,0.4430000,34.205.600
22843_090101_130416,D,20110210,000000,0.4440000,0.4560000,0.4400000,0.4470000,21.513.000
22843_090101_130416,D,20110211,000000,0.4440000,0.4670000,0.4430000,0.4560000,69.688.300
22843_090101_130416,D,20110214,000000,0.4560000,0.4640000,0.4480000,0.4590000,28.860.400
22843_090101_130416,D,20110215,000000,0.4590000,0.4640000,0.4470000,0.4500000,22.805.400
22843_090101_130416,D,20110216,000000,0.4500000,0.4550000,0.4450000,0.4480000,21.264.500
22843_090101_130416,D,20110217,000000,0.4470000,0.4580000,0.4460000,0.4530000,14.619.900
22843_090101_130416,D,20110218,000000,0.4540000,0.4600000,0.4420000,0.4480000,20.612.700
22843_090101_130416,D,20110221,000000,0.4460000,0.4530000,0.4400000,0.4420000,6.052.700
22843_090101_130416,D,20110222,000000,0.4420000,0.4440000,0.4330000,0.4360000,8.481.500
22843_090101_130416,D,20110224,000000,0.4320000,0.4320000,0.4180000,0.4260000,14.187.400
22843_090101_130416,D,20110225,000000,0.4260000,0.4370000,0.4250000,0.4310000,5.862.100
22843_090101_130416,D,20110228,000000,0.4340000,0.4400000,0.4290000,0.4360000,6.787.000
22843_090101_130416,D,20110301,000000,0.4320000,0.4398800,0.4300100,0.4344900,3.780.000
22843_090101_130416,D,20110302,000000,0.4301000,0.4379900,0.4278900,0.4339900,6.260.000
22843_090101_130416,D,20110303,000000,0.4360000,0.4364800,0.4290000,0.4319900,4.790.000
22843_090101_130416,D,20110304,000000,0.4310000,0.4320000,0.4281100,0.4318300,890.000
22843_090101_130416,D,20110305,000000,0.4317800,0.4317900,0.4240000,0.4299700,1.940.000
22843_090101_130416,D,20110309,000000,0.4329600,0.4329600,0.4242300,0.4269000,4.500.000
22843_090101_130416,D,20110310,000000,0.4250000,0.4279600,0.4211300,0.4229900,4.410.000
22843_090101_130416,D,20110311,000000,0.4200000,0.4217600,0.4100000,0.4140100,10.450.000
22843_090101_130416,D,20110314,000000,0.4080000,0.4090000,0.3965200,0.4029700,9.160.000
22843_090101_130416,D,20110315,000000,0.3970000,0.3999000,0.3761700,0.3870000,13.970.000
22843_090101_130416,D,20110316,000000,0.3870000,0.3990000,0.3850000,0.3870000,6.590.000
22843_090101_130416,D,20110317,000000,0.3898000,0.3955100,0.3830000,0.3949700,3.720.000
22843_090101_130416,D,20110318,000000,0.3999900,0.4100000,0.3900300,0.3949400,2.520.000
22843_090101_130416,D,20110321,000000,0.3949900,0.3979900,0.3866500,0.3910300,3.270.000
22843_090101_130416,D,20110322,000000,0.3978900,0.4038700,0.3890000,0.4037000,6.040.000
22843_090101_130416,D,20110323,000000,0.4000000,0.4081700,0.3960300,0.4045500,3.300.000
22843_090101_130416,D,20110324,000000,0.4069700,0.4271000,0.3995000,0.4030200,24.350.000
22843_090101_130416,D,20110325,000000,0.4151100,0.4151100,0.3977500,0.4035000,6.700.000
22843_090101_130416,D,20110328,000000,0.4000700,0.4050000,0.4000500,0.4010500,7.710.000
22843_090101_130416,D,20110329,000000,0.4035000,0.4035000,0.3912000,0.3948700,7.730.000
22843_090101_130416,D,20110330,000000,0.3993000,0.4000000,0.3890000,0.3900000,8.580.000
22843_090101_130416,D,20110331,000000,0.3900100,0.3924700,0.3856100,0.3900000,12.730.000
22843_090101_130416,D,20110401,000000,0.3918000,0.3928200,0.3856100,0.3884000,12.190.000
22843_090101_130416,D,20110404,000000,0.3883300,0.3895000,0.3855000,0.3877200,12.990.000
